"file","row_number","title_item","link","status","success"
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2010_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E2010_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2015_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E2015_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E2020_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2025_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E2025_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",32,"WGS84 30 arc seconds","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2030_GLOBE_R2023A_4326_30ss/V1-0/GHS_POP_E2030_GLOBE_R2023A_4326_30ss_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1975_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E1975_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1980_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E1980_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1985_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E1985_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1990_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E1990_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1995_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E1995_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2000_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E2000_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2005_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E2005_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2010_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E2010_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2015_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E2015_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E2020_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2025_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",33,"Mollweide 100 m","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2030_GLOBE_R2023A_54009_100/V1-0/GHS_POP_E2030_GLOBE_R2023A_54009_100_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1975_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E1975_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1980_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E1980_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1985_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E1985_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1990_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E1990_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E1995_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E1995_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2000_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E2000_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2005_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E2005_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2010_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E2010_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2015_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E2015_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E2020_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2025_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E2025_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",34,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2030_GLOBE_R2023A_54009_1000/V1-0/GHS_POP_E2030_GLOBE_R2023A_54009_1000_V1_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E1975_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E1975_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E1980_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E1980_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E1985_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E1985_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E1990_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E1990_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E1995_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E1995_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E2000_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E2000_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E2005_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E2005_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E2010_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E2010_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E2015_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E2015_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E2020_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E2020_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E2025_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E2025_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",35,"Mollweide 1 km","https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_SMOD_GLOBE_R2023A/GHS_SMOD_E2030_GLOBE_R2023A_54009_1000/V2-0/GHS_SMOD_E2030_GLOBE_R2023A_54009_1000_V2_0.zip","200",TRUE
"csv/expvul.csv",36,"BEM","https://giri.unepgrid.ch/form/subscribe-for-download-data","200",TRUE
"csv/expvul.csv",37,"IEM","https://giri.unepgrid.ch/form/subscribe-for-download-data","200",TRUE
"csv/expvul.csv",39,"Building height data","https://zenodo.org/records/10396451/files/BH_100m.zip?download=1","200",TRUE
"csv/expvul.csv",40,"Building footprint data","https://zenodo.org/records/10396451/files/BF_100m.zip?download=1","200",TRUE
"csv/expvul.csv",46,"GlobE-SoVI rasters","https://zenodo.org/records/10058743/files/raster.7z?download=1","200",TRUE
"csv/expvul.csv",47,"GlobE-SoVI administrative units","https://zenodo.org/records/10058743/files/admin.7z?download=1","200",TRUE
"csv/expvul.csv",48,"version 4","https://doi.org/10.7910/DVN/SXHLF3","202",TRUE
"csv/expvul.csv",48,"version 4","https://doi.org/10.7910/DVN/VZOYHM","202",TRUE
"csv/expvul.csv",48,"version 4","https://doi.org/10.7910/DVN/CIVCPB","202",TRUE
"csv/expvul.csv",48,"version 4","https://doi.org/10.7910/DVN/JJGCTX","202",TRUE
"csv/expvul.csv",48,"version 4","https://doi.org/10.7910/DVN/YYG6ET","202",TRUE
"csv/expvul.csv",48,"version 4","https://doi.org/10.7910/DVN/S9ONXV","202",TRUE
"csv/expvul.csv",48,"version 4","https://doi.org/10.7910/DVN/I1WCAB","202",TRUE
"csv/expvul.csv",48,"version 4","https://doi.org/10.7910/DVN/LHBICE","202",TRUE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a000_004_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10003 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a005_009_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10001 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a010_014_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10006 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a015_019_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10015 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a020_024_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10007 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a025_029_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10012 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a030_034_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10010 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a035_039_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10003 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a040_044_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10009 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a045_049_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10007 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a050_054_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10001 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a055_059_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10009 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a060_064_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10015 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a065_069_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10003 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a070_074_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10013 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a075_079_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10007 milliseconds",FALSE
"csv/expvul.csv",49,"Demographics 1 decimal degree geotiff","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a080_084_2010_1_deg_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10001 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a000_004_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10012 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a005_009_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10012 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a010_014_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10009 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a015_019_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10001 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a020_024_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10006 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a025_029_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10011 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a030_034_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10004 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a035_039_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10010 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a040_044_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10008 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a045_049_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10013 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a050_054_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10008 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a055_059_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10013 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a060_064_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10002 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a065_069_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10007 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a070_074_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10008 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a075_079_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10006 milliseconds",FALSE
"csv/expvul.csv",50,"Demographics 1 decimal degree ascii","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a080_084_2010_1_deg_asc.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10002 milliseconds",FALSE
"csv/expvul.csv",51,"Demographics 2.5 arc minutes geotiif","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a000_004_2010_2pt5_min_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10012 milliseconds",FALSE
"csv/expvul.csv",51,"Demographics 2.5 arc minutes geotiif","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a005_009_2010_2pt5_min_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10005 milliseconds",FALSE
"csv/expvul.csv",51,"Demographics 2.5 arc minutes geotiif","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a010_014_2010_2pt5_min_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10008 milliseconds",FALSE
"csv/expvul.csv",51,"Demographics 2.5 arc minutes geotiif","https://sedac.ciesin.columbia.edu/downloads/data/gpw-v4/gpw-v4-basic-demographic-characteristics-rev11/gpw-v4-basic-demographic-characteristics-rev11_a015_019_2010_2pt5_min_tif.zip","Timeout was reached [sedac.ciesin.columbia.edu]:
Connection timed out after 10011 milliseconds",FALSE
